,fuel_id,unit_feature_id,surface_consumed,midstory_consumed,canopy_consumed,fdfm,lfm,wind_speed,wind_direction,side_to_start_ignition,number_igniters,firing_technique,ignition_type,dash_length,gap_length,blackline_width,spacing_distance,igniter_velocity,ignition_time
29,48,39,0.4024738073348999,0.025986678898334503,0.012133997865021229,0.15,0.9,2.235,90.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,2.235136343316942,9893.70241304779
30,50,14,0.499491423368454,0.034882526844739914,0.05185443535447121,0.1,0.9,2.235,120.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
31,50,14,0.5290982127189636,0.028630513697862625,0.025701534003019333,0.1,0.9,2.235,60.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
32,50,14,0.5182517766952515,0.02758311852812767,0.022220652550458908,0.1,0.9,4.47,60.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
33,50,14,0.4474741518497467,0.022693568840622902,0.0,0.15,0.9,2.235,120.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
34,50,14,0.41154804825782776,0.01000901311635971,0.0035509669687598944,0.2,0.9,6.705,60.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
35,50,14,0.475982666015625,0.02179519273340702,0.0007697376422584057,0.15,0.9,6.705,60.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
36,50,14,0.560006856918335,0.03762108460068703,0.004041162319481373,0.1,0.9,2.235,90.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
37,50,14,0.524779200553894,0.02988738752901554,0.005025380291044712,0.1,0.9,4.47,120.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
38,50,14,0.3954104781150818,0.012861676514148712,0.005991898011416197,0.2,0.9,4.47,120.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
39,50,14,0.37965521216392517,0.007207443471997976,0.004501697141677141,0.2,0.9,2.235,120.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
40,50,14,0.43699851632118225,0.04775186628103256,0.008795293048024178,0.15,0.9,2.235,90.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
41,50,14,0.4157540202140808,0.014806595630943775,0.017719831317663193,0.2,0.9,2.235,90.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
42,50,14,0.5492251515388489,0.03152575343847275,0.016695348545908928,0.1,0.9,4.47,90.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
43,50,14,0.5357509255409241,0.023618342354893684,0.00547036761417985,0.1,0.9,6.705,60.0,right,3,strip,dashes,4.0,4.0,10.0,10.0,0.22351363433169424,1623.8124570050436
